epoch,step,train_loss,gen_mse,sharpness,eig_1,eig_2,eig_3,eig_4,eig_5,eig_6,layer_frob_1,layer_frob_2,layer_frob_3,layer_frob_4
1265,1265,0.018291650339961052,65.20914459228516,201.33267211914062,3228.040283203125,1276.5631103515625,260.4369812011719,116.33502960205078,24.39569091796875,6.1187262535095215,550.6416625976562,2269.207763671875,584.59130859375,219.58714294433594
1270,1270,0.017551707103848457,66.5185775756836,197.37335205078125,3179.75927734375,1269.1409912109375,260.9645080566406,115.49252319335938,23.895288467407227,6.470521926879883,536.4215698242188,2220.4521484375,583.6011352539062,230.1007537841797
1275,1275,0.017074380069971085,65.25166320800781,201.18699645996094,3226.398193359375,1277.2589111328125,260.7939147949219,116.42680358886719,24.402462005615234,6.126379489898682,551.2899780273438,2266.794677734375,584.8655395507812,219.96334838867188
1280,1280,0.01642960123717785,66.47589111328125,197.52481079101562,3181.8359375,1270.47607421875,261.3232727050781,115.6561279296875,23.93982696533203,6.454784870147705,538.0963745117188,2221.67724609375,583.9951782226562,229.78001403808594
1285,1285,0.01602242887020111,65.29058074951172,201.1110382080078,3225.841796875,1278.203369140625,261.1865539550781,116.54315185546875,24.419326782226562,6.133389949798584,552.1341552734375,2265.281982421875,585.230712890625,220.3021697998047
1290,1290,0.015495898202061653,66.43865966796875,197.70913696289062,3184.52294921875,1271.9739990234375,261.7137756347656,115.83523559570312,23.989877700805664,6.440647125244141,539.84375,2223.351806640625,584.4622192382812,229.49615478515625
1295,1295,0.015177802182734013,65.323486328125,201.097412109375,3226.222900390625,1279.3499755859375,261.6019592285156,116.67991638183594,24.445518493652344,6.1389479637146,553.1583251953125,2264.566162109375,585.669921875,220.5870361328125
1300,1300,0.014768990688025951,66.40855407714844,197.9076690673828,3187.5322265625,1273.56494140625,262.1248779296875,116.02283477783203,24.043048858642578,6.428522109985352,541.6028442382812,2225.230224609375,584.9813842773438,229.26527404785156
1305,1305,0.014541590586304665,65.3492431640625,201.13546752929688,3227.35498046875,1280.6484375,262.029052734375,116.8322525024414,24.479454040527344,6.142670631408691,554.3347778320312,2264.50537109375,586.16455078125,220.81114196777344
1310,1310,0.014239494688808918,66.38621520996094,198.1058349609375,3190.633544921875,1275.1922607421875,262.5472412109375,116.21332550048828,24.097211837768555,6.41846227645874,543.3287963867188,2227.12451171875,585.5331420898438,229.09423828125
1315,1315,0.01409723237156868,65.36750793457031,201.2138671875,3229.051025390625,1282.05126953125,262.4588928222656,116.9954833984375,24.51951026916504,6.1443891525268555,555.63232421875,2264.95263671875,586.696044921875,220.9736785888672
1320,1320,0.013888576999306679,66.37164306640625,198.2927703857422,3193.64697265625,1276.8104248046875,262.97296142578125,116.4021987915039,24.150680541992188,6.410438537597656,544.9890747070312,2228.892333984375,586.1002197265625,228.98477172851562
1325,1325,0.013824420049786568,65.37837982177734,201.32174682617188,3231.136474609375,1283.5159912109375,262.8843994140625,117.16539764404297,24.564035415649414,6.144114017486572,557.0203247070312,2265.76904296875,587.2481689453125,221.07699584960938
1330,1330,0.013697387650609016,66.36455535888672,198.4599609375,3196.429931640625,1278.3829345703125,263.3956604003906,116.58584594726562,24.20206642150879,6.404404640197754,546.5592041015625,2230.423095703125,586.6672973632812,228.9357452392578
1335,1335,0.013705736957490444,65.38218688964844,201.44920349121094,3233.454833984375,1285.0052490234375,263.29962158203125,117.33818817138672,24.611438751220703,6.1418538093566895,558.4700927734375,2266.8271484375,587.8060913085938,221.1249237060547
1340,1340,0.013651232235133648,66.36455535888672,198.6005859375,3198.86474609375,1279.879150390625,263.8097839355469,116.76123809814453,24.25017738342285,6.400136470794678,548.0202026367188,2231.626953125,587.2215576171875,228.94491577148438
1345,1345,0.013728590682148933,65.37933349609375,201.58689880371094,3235.861328125,1286.4849853515625,263.6994323730469,117.51040649414062,24.660371780395508,6.137726783752441,559.9548950195312,2268.009765625,588.3568725585938,221.12196350097656
1350,1350,0.013740014284849167,66.37116241455078,198.70880126953125,3200.849609375,1281.2723388671875,264.2103576660156,116.92574310302734,24.294036865234375,6.3974995613098145,549.3558959960938,2232.428466796875,587.751220703125,229.00924682617188
1355,1355,0.013884428888559341,65.37034606933594,201.72610473632812,3238.219970703125,1287.9232177734375,264.0790710449219,117.6788101196289,24.70945930480957,6.13185453414917,561.448486328125,2269.20458984375,588.888427734375,221.07333374023438
1360,1360,0.013956326059997082,66.3837661743164,198.77980041503906,3202.296875,1282.538330078125,264.5926513671875,117.07709503173828,24.33285903930664,6.3963398933410645,550.5536499023438,2232.7626953125,588.2459106445312,229.1248779296875
1365,1365,0.014166141860187054,65.35588073730469,201.8580322265625,3240.3974609375,1289.2890625,264.43426513671875,117.8403091430664,24.757387161254883,6.124504089355469,562.924560546875,2270.3017578125,589.3894653320312,220.98533630371094
1370,1370,0.014292463660240173,66.40158081054688,198.80967712402344,3203.134033203125,1283.65625,264.9521789550781,117.21329498291016,24.36590576171875,6.396425247192383,551.6041259765625,2232.57861328125,588.6961669921875,229.28627014160156
1375,1375,0.014564169570803642,65.33685302734375,201.97381591796875,3242.2607421875,1290.552734375,264.7611389160156,117.99185943603516,24.80289649963379,6.115800380706787,564.35546875,2271.188232421875,589.8496704101562,220.8660888671875
1380,1380,0.014735646545886993,66.42351531982422,198.79638671875,3203.3115234375,1284.6099853515625,265.2850036621094,117.33294677734375,24.392723083496094,6.397420883178711,552.5039672851562,2231.844970703125,589.0940551757812,229.48550415039062
1385,1385,0.015060946345329285,65.31452178955078,202.0645751953125,3243.679443359375,1291.68603515625,265.05682373046875,118.13056945800781,24.8446044921875,6.106006145477295,565.7122802734375,2271.7509765625,590.2595825195312,220.72634887695312
1390,1390,0.015262450091540813,66.4480209350586,198.74017333984375,3202.81494140625,1285.3912353515625,265.5879211425781,117.43526458740234,24.413270950317383,6.398938179016113,553.2583618164062,2230.563232421875,589.4338989257812,229.7109832763672
1395,1395,0.015625402331352234,65.29058074951172,202.1217041015625,3244.53564453125,1292.6650390625,265.3200378417969,118.25401306152344,24.881240844726562,6.0956926345825195,566.9661254882812,2271.884765625,590.61181640625,220.5797882080078
1400,1400,0.015833601355552673,66.4731216430664,198.64486694335938,3201.682373046875,1286.0032958984375,265.85943603515625,117.52079772949219,24.427791595458984,6.400386810302734,553.8845825195312,2228.77734375,589.7131958007812,229.94699096679688
1405,1405,0.016208400949835777,65.26718139648438,202.13824462890625,3244.73828125,1293.4749755859375,265.5520324707031,118.36054229736328,24.91168975830078,6.0852813720703125,568.0911865234375,2271.50146484375,590.9022216796875,220.44317626953125
1410,1410,0.0163918174803257,66.49637603759766,198.51849365234375,3200.016845703125,1286.4659423828125,266.1006164550781,117.5916519165039,24.437345504760742,6.401311874389648,554.4141845703125,2226.588623046875,589.9344482421875,230.1739959716797
1415,1415,0.016743674874305725,65.24673461914062,202.11009216308594,3244.248779296875,1294.114990234375,265.757080078125,118.44990539550781,24.935321807861328,6.075498104095459,569.0696411132812,2270.55419921875,591.1317749023438,220.33470153808594
1420,1420,0.016866322606801987,66.5152359008789,198.37359619140625,3197.99169921875,1286.81640625,266.3154602050781,117.6515121459961,24.443336486816406,6.400916576385498,554.892578125,2224.154296875,590.1060180664062,230.3704071044922
1425,1425,0.0171565692871809,65.23162841796875,202.03778076171875,3243.100341796875,1294.602294921875,265.943115234375,118.5235824584961,24.951936721801758,6.066928386688232,569.89697265625,2269.052978515625,591.3077392578125,220.271484375
1430,1430,0.017185749486088753,66.52737426757812,198.22576904296875,3195.837158203125,1287.1083984375,266.5115661621094,117.70580291748047,24.44791030883789,6.398787498474121,555.3748168945312,2221.67578125,590.2421264648438,230.51620483398438
1435,1435,0.01738094724714756,65.2237319946289,201.92730712890625,3241.410888671875,1294.9739990234375,266.1205749511719,118.58496856689453,24.96228790283203,6.0601396560668945,570.5864868164062,2267.078857421875,591.4437866210938,220.2661895751953
1440,1440,0.017296932637691498,66.53126525878906,198.09165954589844,3193.808349609375,1287.404296875,266.6987609863281,117.76056671142578,24.453201293945312,6.394542694091797,555.9164428710938,2219.368408203125,590.3617553710938,230.59703063964844
1445,1445,0.017378678545355797,65.22401428222656,201.789794921875,3239.37158203125,1295.2818603515625,266.3011779785156,118.63914489746094,24.967924118041992,6.055522918701172,571.169189453125,2264.7783203125,591.5586547851562,220.32388305664062
1450,1450,0.0171814002096653,66.52655029296875,197.98568725585938,3192.1396484375,1287.7646484375,266.88787841796875,117.82178497314453,24.46142578125,6.3882951736450195,556.5636596679688,2217.42138671875,590.4851684570312,230.60757446289062
1455,1455,0.01715138368308544,65.23226165771484,201.639892578125,3237.2158203125,1295.5843505859375,266.4952392578125,118.6917724609375,24.970932006835938,6.053093433380127,571.6885986328125,2262.338623046875,591.673095703125,220.44093322753906
1460,1460,0.016860462725162506,66.51405334472656,197.91769409179688,3191.003662109375,1288.2371826171875,267.0885009765625,117.89396667480469,24.47402572631836,6.380186080932617,557.3446044921875,2215.96533203125,590.630859375,230.55242919921875
1465,1465,0.016738926991820335,65.24724578857422,201.4925994873047,3235.175048828125,1295.935546875,266.7103576660156,118.74830627441406,24.97359275817871,6.05264949798584,572.19287109375,2259.951904296875,591.80615234375,220.6059112548828
1470,1470,0.016387054696679115,66.49555969238281,197.89157104492188,3190.4873046875,1288.8494873046875,267.30743408203125,117.9797592163086,24.491891860961914,6.3707780838012695,558.2665405273438,2215.05517578125,590.8128662109375,230.44459533691406
1475,1475,0.016204899176955223,65.2669906616211,201.36102294921875,3233.4404296875,1296.376220703125,266.9500732421875,118.81282043457031,24.977991104125977,6.053668022155762,572.7257080078125,2257.782958984375,591.9724731445312,220.80270385742188
1480,1480,0.015827972441911697,66.47334289550781,197.9058380126953,3190.591796875,1289.6082763671875,267.5480651855469,118.07971954345703,24.515153884887695,6.360696315765381,559.3181762695312,2214.67333984375,591.0386352539062,230.3016815185547
1485,1485,0.01561764720827341,65.28929901123047,201.25448608398438,3232.138427734375,1296.9305419921875,267.21435546875,118.8879623413086,24.98573112487793,6.055648326873779,573.31982421875,2255.94580078125,592.1804809570312,221.01402282714844
1490,1490,0.01524683553725481,66.44967651367188,197.9549560546875,3191.2529296875,1290.50244140625,267.810546875,118.1927261352539,24.543254852294922,6.350454330444336,560.4754638671875,2214.750244140625,591.31005859375,230.14199829101562
1495,1495,0.015035802498459816,65.31212615966797,201.17800903320312,3231.3291015625,1297.605712890625,267.5003662109375,118.97470092773438,24.997745513916016,6.058066368103027,573.9954833984375,2254.50146484375,592.432861328125,221.2241973876953
1500,1500,0.0146934287622571,66.42652130126953,198.03125,3192.3671875,1291.510498046875,268.09283447265625,118.31658172607422,24.575428009033203,6.340603828430176,561.7086181640625,2215.1865234375,591.6239013671875,229.9817657470703
1505,1505,0.0145012978464365,65.33377075195312,201.13284301757812,3231.015625,1298.3966064453125,267.8038024902344,119.07260131835938,25.014333724975586,6.060330390930176,574.7605590820312,2253.4638671875,592.7276611328125,221.42092895507812
1510,1510,0.014200557954609394,66.4053726196289,198.12637329101562,3193.81494140625,1292.60498046875,268.3914794921875,118.44854736328125,24.61061668395996,6.331421375274658,562.9873657226562,2215.8759765625,591.9739990234375,229.83367919921875
1515,1515,0.014039332047104836,65.35301208496094,201.11758422851562,3231.1611328125,1299.28955078125,268.11981201171875,119.18047332763672,25.035402297973633,6.062163829803467,575.6138305664062,2252.810791015625,593.0597534179688,221.59555053710938
1520,1520,0.013786112889647484,66.38724517822266,198.23245239257812,3195.4775390625,1293.7576904296875,268.702392578125,118.58586883544922,24.64772605895996,6.323081016540527,564.2838745117188,2216.716064453125,592.3527221679688,229.70672607421875
1525,1525,0.013661925680935383,65.36905670166016,201.12889099121094,3231.703857421875,1300.266357421875,268.44354248046875,119.29663848876953,25.06052589416504,6.063310146331787,576.5477905273438,2252.498779296875,593.4219970703125,221.74278259277344
1530,1530,0.01345723494887352,66.37274169921875,198.34249877929688,3197.246337890625,1294.942626953125,269.0215148925781,118.72600555419922,24.685819625854492,6.315788269042969,565.5745239257812,2217.61572265625,592.7515258789062,229.60659790039062
1535,1535,0.013372380286455154,65.3814468383789,201.16259765625,3232.5703125,1301.306884765625,268.77056884765625,119.41913604736328,25.089078903198242,6.063611030578613,577.5508422851562,2252.47216796875,593.8069458007812,221.85995483398438
1540,1540,0.013214580714702606,66.36217498779297,198.45040893554688,3199.025634765625,1296.135498046875,269.344970703125,118.86650848388672,24.72393798828125,6.309542179107666,566.839599609375,2218.49658203125,593.1622314453125,229.5364227294922
1545,1545,0.013169189915060997,65.38998413085938,201.21395874023438,3233.68212890625,1302.3909912109375,269.0969543457031,119.54595184326172,25.12038230895996,6.0630011558532715,578.6095581054688,2252.6708984375,594.2067260742188,221.9463348388672
1550,1550,0.013055266812443733,66.35562133789062,198.5512237548828,3200.73291015625,1297.315673828125,269.66925048828125,119.00541687011719,24.761320114135742,6.304340839385986,568.063232421875,2219.294189453125,593.5772094726562,229.49755859375
1555,1555,0.013048508204519749,65.39464569091797,201.2781524658203,3234.960693359375,1303.4989013671875,269.4191589355469,119.67513275146484,25.15361976623535,6.061384201049805,579.7100219726562,2253.03271484375,594.6138305664062,222.0025177001953
1560,1560,0.012975100427865982,66.35301971435547,198.64059448242188,3202.29736328125,1298.46484375,269.9911193847656,119.14089965820312,24.79730224609375,6.300129413604736,569.232421875,2219.9521484375,593.9891967773438,229.49014282226562
1565,1565,0.013005709275603294,65.39556121826172,201.3503875732422,3236.33056640625,1304.6119384765625,269.73406982421875,119.8049087524414,25.188100814819336,6.058831691741943,580.837646484375,2253.49658203125,595.0213012695312,222.03013610839844
1570,1570,0.01296939142048359,66.35417938232422,198.715087890625,3203.658447265625,1299.5667724609375,270.30755615234375,119.27142333984375,24.83129119873047,6.296882629394531,570.3366088867188,2220.4248046875,594.3917846679688,229.51316833496094
1575,1575,0.013035830110311508,65.3929443359375,201.4259796142578,3237.717529296875,1305.71240234375,270.03912353515625,119.9334716796875,25.223127365112305,6.055377960205078,581.97802734375,2254.003173828125,595.4224243164062,222.03155517578125
1580,1580,0.013033044524490833,66.35880279541016,198.771728515625,3204.765625,1300.607666015625,270.6158752441406,119.39571380615234,24.86280059814453,6.2944746017456055,571.3679809570312,2220.674560546875,594.779052734375,229.56488037109375
1585,1585,0.013133427128195763,65.38713073730469,201.50033569335938,3239.05078125,1306.783203125,270.3316955566406,120.05912017822266,25.25794792175293,6.051103115081787,583.1165161132812,2254.493896484375,595.8110961914062,222.00987243652344
1590,1590,0.013160137459635735,66.36650848388672,198.80844116210938,3205.578369140625,1301.5760498046875,270.9136047363281,119.51263427734375,24.891422271728516,6.292744159698486,572.3208618164062,2220.6728515625,595.1460571289062,229.6426239013672
1595,1595,0.013291731476783752,65.37857055664062,201.5689697265625,3240.26171875,1307.808837890625,270.6098937988281,120.18029022216797,25.291902542114258,6.0461039543151855,584.238525390625,2254.91162109375,596.1818237304688,221.96910095214844
1600,1600,0.013343016617000103,66.37675476074219,198.8238067626953,3206.068115234375,1302.4627685546875,271.1985778808594,119.62129974365234,24.916879653930664,6.291574478149414,573.1928100585938,2220.40087890625,595.488525390625,229.74261474609375
1605,1605,0.013501781970262527,65.36783599853516,201.62753295898438,3241.28759765625,1308.7750244140625,270.87225341796875,120.2956314086914,25.324289321899414,6.040438652038574,585.3296508789062,2255.20166015625,596.5297241210938,221.91403198242188
1610,1610,0.013571222312748432,66.38887786865234,198.81744384765625,3206.220947265625,1303.2623291015625,271.4690246582031,119.7213134765625,24.93912124633789,6.290788650512695,573.9846801757812,2219.8525390625,595.802978515625,229.86001586914062
1615,1615,0.013751122169196606,65.35563659667969,201.67214965820312,3242.0703125,1309.6693115234375,271.11785888671875,120.40380859375,25.354515075683594,6.0343427658081055,586.3759155273438,2255.313720703125,596.8508911132812,221.85049438476562
1620,1620,0.013830446638166904,66.40206909179688,198.7901611328125,3206.041015625,1303.973388671875,271.72381591796875,119.81253814697266,24.958141326904297,6.290198802947998,574.7014770507812,2219.03759765625,596.0877685546875,229.98851013183594
1625,1625,0.014022993855178356,65.34284973144531,201.69932556152344,3242.5634765625,1310.4830322265625,271.3467102050781,120.50407409667969,25.382009506225586,6.028048992156982,587.3645629882812,2255.205322265625,597.142578125,221.78524780273438
1630,1630,0.014101795852184296,66.41535949707031,198.7441864013672,3205.553955078125,1304.599853515625,271.9625549316406,119.8954086303711,24.97416114807129,6.2895402908325195,575.3536376953125,2217.98291015625,596.34228515625,230.1207275390625
1635,1635,0.014296106994152069,65.33043670654297,201.70657348632812,3242.73583984375,1311.21142578125,271.5599365234375,120.59577178955078,25.406333923339844,6.0216803550720215,588.2854614257812,2254.84521484375,597.4036254882812,221.7256317138672
1640,1640,0.014362441375851631,66.4277114868164,198.68319702148438,3204.8095703125,1305.1519775390625,272.1858825683594,119.9709701538086,24.9876766204834,6.288572311401367,575.9560546875,2216.736083984375,596.568359375,230.2482452392578
1645,1645,0.014545838348567486,65.31941223144531,201.69271850585938,3242.578125,1311.85546875,271.7597351074219,120.67913055419922,25.427305221557617,6.015581130981445,589.1322021484375,2254.21875,597.635009765625,221.6791229248047
1650,1650,0.014587289653718472,66.4380874633789,198.61227416992188,3203.879150390625,1305.645263671875,272.3955993652344,120.04077911376953,24.999380111694336,6.287062168121338,576.5282592773438,2215.361572265625,596.7695922851562,230.36251831054688
1655,1655,0.01474657841026783,65.31074523925781,201.65809631347656,3242.10595703125,1312.4227294921875,271.9493713378906,120.7547607421875,25.444852828979492,6.009998798370361,589.9032592773438,2253.331787109375,597.839599609375,221.65255737304688
1660,1660,0.01475205086171627,66.44554138183594,198.53753662109375,3202.853759765625,1306.101318359375,272.5944519042969,120.10688018798828,25.010009765625,6.284783840179443,577.0927734375,2213.937255859375,596.9518432617188,230.4556121826172
1665,1665,0.014875619672238827,65.30522155761719,201.60501098632812,3241.36328125,1312.92724609375,272.13311767578125,120.82402038574219,25.459253311157227,6.005129337310791,590.6035766601562,2252.214111328125,598.02294921875,221.65122985839844
1670,1670,0.014837376773357391,66.44940185546875,198.46542358398438,3201.8330078125,1306.54443359375,272.7862854003906,120.17171478271484,25.020519256591797,6.2816572189331055,577.6727905273438,2212.5478515625,597.1221923828125,230.5213165283203
1675,1675,0.014917220920324326,65.30335998535156,201.53733825683594,3240.418212890625,1313.38818359375,272.3155822753906,120.8887710571289,25.47109031677246,6.00117301940918,591.2437133789062,2250.91552734375,598.19189453125,221.6781768798828
1680,1680,0.01483238022774458,66.4493179321289,198.4021759033203,3200.914306640625,1306.99951171875,272.9751281738281,120.23767852783203,25.03180503845215,6.277629852294922,578.2891235351562,2211.272705078125,597.2890014648438,230.55609130859375
1685,1685,0.01486558560281992,65.30531311035156,201.4602813720703,3239.356689453125,1313.828125,272.50128173828125,120.95120239257812,25.481061935424805,5.998195171356201,591.8392944335938,2249.503662109375,598.3545532226562,221.73361206054688
1690,1690,0.014736855402588844,66.44534301757812,198.352783203125,3200.183349609375,1307.4893798828125,273.16534423828125,120.30691528320312,25.04463768005371,6.27271842956543,578.9581909179688,2210.178955078125,597.4601440429688,230.5594482421875
1695,1695,0.014725981280207634,65.31085205078125,201.3796844482422,3238.271728515625,1314.270263671875,272.6940612792969,121.01354217529297,25.490102767944336,5.996135234832764,592.4091796875,2248.0537109375,598.5193481445312,221.8151092529297
1700,1700,0.01456097885966301,66.4378890991211,198.32083129882812,3199.70166015625,1308.031494140625,273.36053466796875,120.38115692138672,25.059627532958984,6.267127990722656,579.6898193359375,2209.3125,597.6428833007812,230.53399658203125
1705,1705,0.014513173140585423,65.31944274902344,201.30136108398438,3237.2529296875,1314.73583984375,272.8966979980469,121.07792663574219,25.49909210205078,5.994963645935059,592.9729614257812,2246.638916015625,598.6934814453125,221.91790771484375
1710,1710,0.014322740957140923,66.42766571044922,198.307861328125,3199.503662109375,1308.63671875,273.5634765625,120.46139526367188,25.07705307006836,6.260962009429932,580.4868774414062,2208.6943359375,597.8426513671875,230.4847869873047
1715,1715,0.014248121529817581,65.330322265625,201.23037719726562,3236.375,1315.240966796875,273.1106262207031,121.14591217041016,25.50887107849121,5.994513034820557,593.5482788085938,2245.323974609375,598.8829956054688,222.03578186035156
1720,1720,0.014044294133782387,66.41556549072266,198.313720703125,3199.595703125,1309.3094482421875,273.77581787109375,120.54800415039062,25.09699821472168,6.254483699798584,581.3461303710938,2208.322998046875,598.062744140625,230.41835021972656
1725,1725,0.013953907415270805,65.34262084960938,201.17071533203125,3235.693603515625,1315.79736328125,273.33612060546875,121.21865844726562,25.520145416259766,5.994534969329834,594.1498413085938,2244.15771484375,599.0916137695312,222.16192626953125
1730,1730,0.013748053461313248,66.40248107910156,198.33677673339844,3199.96142578125,1310.0474853515625,273.99835205078125,120.64082336425781,25.119461059570312,6.247971057891846,582.2593383789062,2208.177734375,598.3045654296875,230.34188842773438
1735,1735,0.013652285560965538,65.35546112060547,201.12484741210938,3235.240966796875,1316.4102783203125,273.5724182128906,121.2967300415039,25.53333282470703,5.99488639831543,594.7879028320312,2243.171630859375,599.3212890625,222.289794921875
1740,1740,0.013453888706862926,66.38929748535156,198.37445068359375,3200.566162109375,1310.84423828125,274.2305603027344,120.73914337158203,25.14398193359375,6.241536617279053,583.2151489257812,2208.224609375,598.5676879882812,230.26223754882812
1745,1745,0.01336142048239708,65.36808776855469,201.09396362304688,3235.030517578125,1317.08056640625,273.8179626464844,121.3802490234375,25.548744201660156,5.995299816131592,595.468505859375,2242.381103515625,599.5721435546875,222.4136199951172
1750,1750,0.013177583925426006,66.3767318725586,198.4234619140625,3201.36474609375,1311.6895751953125,274.47161865234375,120.842041015625,25.170246124267578,6.235435962677002,584.20068359375,2208.422607421875,598.8499755859375,230.18548583984375
1755,1755,0.013095097616314888,65.37982177734375,201.0781707763672,3235.056396484375,1317.8046875,274.0708923339844,121.46885681152344,25.566383361816406,5.9956440925598145,596.1934204101562,2241.78515625,599.8427124023438,222.52877807617188
1760,1760,0.012930524535477161,66.3653793334961,198.48037719726562,3202.306640625,1312.5718994140625,274.72003173828125,120.94831085205078,25.197782516479492,6.229691505432129,585.2029418945312,2208.7265625,599.148681640625,230.11651611328125
1765,1765,0.01286267302930355,65.39017486572266,201.0765838623047,3235.299560546875,1318.5760498046875,274.3288879394531,121.56198120117188,25.586185455322266,5.995737075805664,596.9616088867188,2241.37353515625,600.1304321289062,222.63182067871094
1770,1770,0.012720038183033466,66.3556900024414,198.54190063476562,3203.34033203125,1313.47900390625,274.9740295410156,121.05683898925781,25.226152420043945,6.224462509155273,586.2094116210938,2209.093017578125,599.4601440429688,230.05908203125
1775,1775,0.01266974862664938,65.39879608154297,201.0876922607422,3235.732666015625,1319.38671875,274.58990478515625,121.65885925292969,25.607954025268555,5.9955291748046875,597.7694091796875,2241.125244140625,600.4322509765625,222.72044372558594
1780,1780,0.012550166808068752,66.34793853759766,198.60476684570312,3204.416748046875,1314.398681640625,275.23187255859375,121.16635131835938,25.254751205444336,6.219722747802734,587.2090454101562,2209.480712890625,599.7806396484375,230.01583862304688
1785,1785,0.012519128620624542,65.40544891357422,201.10952758789062,3236.32080078125,1320.22705078125,274.8516845703125,121.75851440429688,25.631380081176758,5.994883060455322,598.6114501953125,2241.015625,600.7445068359375,222.79331970214844
1790,1790,0.012422606348991394,66.34229278564453,198.6660919189453,3205.489501953125,1315.3194580078125,275.49169921875,121.27580261230469,25.283321380615234,6.215590953826904,588.1918334960938,2209.852783203125,600.1060791015625,229.98841857910156
1795,1795,0.012411554343998432,65.41002655029297,201.13986206054688,3237.027587890625,1321.0872802734375,275.1122741699219,121.85997772216797,25.656137466430664,5.993835926055908,599.481201171875,2241.0166015625,601.0635375976562,222.84999084472656
1800,1800,0.012337376363575459,66.33881378173828,198.72341918945312,3206.517822265625,1316.2305908203125,275.75164794921875,121.38423156738281,25.31139373779297,6.212038516998291,589.1494140625,2210.176025390625,600.4328002929688,229.9777069091797
1805,1805,0.012346401810646057,65.41249084472656,201.17625427246094,3237.813720703125,1321.95751953125,275.3698425292969,121.96235656738281,25.68181800842285,5.99226713180542,600.3712768554688,2241.095947265625,601.3855590820312,222.89060974121094
1810,1810,0.012293364852666855,66.33748626708984,198.7744140625,3207.464111328125,1317.12255859375,276.01007080078125,121.4906234741211,25.338558197021484,6.208950996398926,590.07470703125,2210.421875,600.7569580078125,229.98377990722656
1815,1815,0.01232199463993311,65.41290283203125,201.2163848876953,3238.64013671875,1322.827880859375,275.6227111816406,122.0646743774414,25.7081356048584,5.990265846252441,601.2740478515625,2241.224853515625,601.70703125,222.91600036621094
1820,1820,0.012288425117731094,66.33821105957031,198.8173828125,3208.2978515625,1317.98681640625,276.2653503417969,121.59417724609375,25.36461639404297,6.2064008712768555,590.9622192382812,2210.56640625,601.075439453125,230.00621032714844
1825,1825,0.012335797771811485,65.41141510009766,201.25772094726562,3239.46826171875,1323.6888427734375,275.8694763183594,122.16596984863281,25.734615325927734,5.987771511077881,602.1815185546875,2241.37060546875,602.0244750976562,222.92747497558594
1830,1830,0.01231972686946392,66.34081268310547,198.85076904296875,3208.992919921875,1318.8162841796875,276.5159606933594,121.69422912597656,25.389238357543945,6.204280376434326,591.8075561523438,2210.59033203125,601.38525390625,230.0439453125
1835,1835,0.012384526431560516,65.4081802368164,201.2978973388672,3240.26123046875,1324.531494140625,276.1088562011719,122.2654037475586,25.760944366455078,5.9848856925964355,603.0857543945312,2241.503173828125,602.3348388671875,222.92672729492188
1840,1840,0.012383533641695976,66.3450698852539,198.87355041503906,3209.529296875,1319.604736328125,276.7606201171875,121.79025268554688,25.412275314331055,6.202503204345703,592.6084594726562,2210.480712890625,601.683837890625,230.09548950195312
1845,1845,0.012463829480111599,65.40348052978516,201.3345947265625,3240.984375,1325.347900390625,276.3399353027344,122.3622055053711,25.786724090576172,5.981636047363281,603.9789428710938,2241.593505859375,602.6351318359375,222.91603088378906
1850,1850,0.012474956922233105,66.35066986083984,198.88511657714844,3209.893798828125,1320.3482666015625,276.9981994628906,121.88180541992188,25.433589935302734,6.201004981994629,593.36376953125,2210.228515625,601.9688720703125,230.15863037109375
1855,1855,0.012568208388984203,65.39764404296875,201.36575317382812,3241.60546875,1326.1307373046875,276.5620422363281,122.45565795898438,25.81158447265625,5.978019714355469,604.853271484375,2241.614013671875,602.923095703125,222.8979949951172
1860,1860,0.0125879542902112,66.35724639892578,198.88534545898438,3210.08154296875,1321.044189453125,277.2278137207031,121.96871948242188,25.453161239624023,6.199691295623779,594.07470703125,2209.832275390625,602.239013671875,230.2307586669922
1865,1865,0.012690876610577106,65.39103698730469,201.3894805908203,3242.09814453125,1326.874267578125,276.77490234375,122.54524993896484,25.835289001464844,5.974236488342285,605.7020263671875,2241.54150390625,603.1967163085938,222.87559509277344
1870,1870,0.012715155258774757,66.36438751220703,198.874755859375,3210.095947265625,1321.6925048828125,277.448974609375,122.05091857910156,25.471012115478516,6.198488235473633,594.7440795898438,2209.299072265625,602.493408203125,230.3087158203125
1875,1875,0.012823646888136864,65.38409423828125,201.40420532226562,3242.440673828125,1327.57421875,276.9786071777344,122.63053131103516,25.857559204101562,5.970305919647217,606.5188598632812,2241.35595703125,603.4549560546875,222.85215759277344
1880,1880,0.012847759760916233,66.37162017822266,198.85433959960938,3209.949462890625,1322.2950439453125,277.6614074707031,122.12869262695312,25.48721694946289,6.197241306304932,595.377197265625,2208.640625,602.73193359375,230.38890075683594
1885,1885,0.012957070954144001,65.37728118896484,201.40879821777344,3242.61962890625,1328.2288818359375,277.17376708984375,122.71135711669922,25.878141403198242,5.966324806213379,607.2991333007812,2241.043701171875,603.6971435546875,222.83111572265625
1890,1890,0.012976042926311493,66.37848663330078,198.8257598876953,3209.6640625,1322.8563232421875,277.8653869628906,122.20238494873047,25.50206184387207,6.195870876312256,595.98095703125,2207.878662109375,602.955322265625,230.46759033203125
